fecha,apertura,maximo,minimo,cierre,volumen,openint
"2015-01-05","8558.00000","8557.54","8097.4","8123.70020","131518632","0"
"2015-01-06","8124.00000","8218.95","7976","8057.87012","101507608","0"
"2015-01-07","8133.00000","8246.15","8045.22","8246.15039","102386000","0"
"2015-01-08","8450.00000","8456.55","8314.67","8395.04980","136410352","0"
"2015-01-09","8404.00000","8468.51","8305.35","8459.65039","86236024","0"
"2015-01-12","8389.00000","8388.52","8149.59","8201.67969","97371416","0"
"2015-01-13","8205.00000","8362.63","8182.48","8226.54004","116055440","0"
"2015-01-14","8227.00000","8427.05","8146.42","8425.19043","106391240","0"
"2015-01-15","8439.00000","8629.18","8438.69","8473.20996","110388848","0"
"2015-01-16","8544.00000","8658.96","8544.45","8658.95996","111681896","0"
"2015-01-19","8652.00000","8690.58","8576.94","8624.28027","56341560","0"
"2015-01-20","8622.00000","8735.48","8566.52","8583.24023","91411512","0"
"2015-01-21","8585.00000","8728.58","8584.99","8673.82031","90032736","0"
"2015-01-22","8676.00000","8821.43","8676.09","8774.66016","120500312","0"
"2015-01-23","8723.00000","8756.75","8664.09","8737.58984","83753160","0"
"2015-01-26","8738.00000","8808.77","8628.98","8808.76953","83834848","0"
"2015-01-27","8804.00000","9022.66","8725.23","9014.50977","154413712","0"
"2015-01-28","8912.00000","8911.99","8686.2","8772.51953","141633904","0"
"2015-01-29","8773.00000","8773.43","8449.18","8485.28027","107078952","0"
"2015-01-30","8490.00000","8521.61","8256.36","8490.45996","141362400","0"
"2015-02-02","8489.00000","8634.18","8443.6","8627.94043","99325456","0"
"2015-02-03","8638.00000","9068.64","8638.02","9022.32031","185702320","0"
"2015-02-04","9065.00000","9064.53","8908.96","8957.69043","155378224","0"
"2015-02-05","8967.00000","9149.54","8949.9","9101.75977","128492264","0"
"2015-02-06","9100.00000","9116.88","8931.26","9008.58008","145683632","0"
"2015-02-09","8978.00000","9158.3","8961.93","9119.95020","89741584","0"
"2015-02-10","9120.00000","9168.47","8977.56","9017.01953","146779456","0"
"2015-02-11","9002.00000","9126.44","8985.24","9118.45020","125133664","0"
"2015-02-12","9137.00000","9356","9137.39","9322.54004","144188112","0"
"2015-02-13","9383.00000","9574.17","9382.64","9562.23047","184382672","0"
"2015-02-18","9569.00000","9667.93","9498.53","9513.16016","165449216","0"
"2015-02-19","9509.00000","9508.79","9233.48","9388.58008","174245344","0"
"2015-02-20","9391.00000","9485.31","9280.8","9436.74023","162223408","0"
"2015-02-23","9442.00000","9525.34","9356.74","9509.57031","242370144","0"
"2015-02-24","9510.00000","9665.71","9484","9644.25977","175416656","0"
"2015-02-25","9652.00000","9652.15","9449.74","9564.33008","222547024","0"
"2015-02-26","9608.00000","9609.14","9328.59","9334.76953","152130624","0"
"2015-02-27","9412.00000","9607.66","9366.31","9601.61035","142462544","0"
"2015-03-02","9605.00000","9676.69","9563.31","9575.34961","120275424","0"
"2015-03-03","9633.00000","9706.42","9616.59","9682.11035","132705888","0"
"2015-03-04","9669.00000","9691.4","9524.02","9668.37012","175724272","0"
"2015-03-05","9684.00000","9939.44","9652.97","9939.44043","249164032","0"
"2015-03-06","9947.00000","10006","9899.48","9928.73047","203071088","0"
"2015-03-09","9929.00000","10120.6","9873.35","10051.71973","214975184","0"
"2015-03-10","9991.00000","10018.7","9822.69","9832.50977","209088832","0"
"2015-03-11","9841.00000","10144.1","9841.24","10131.91016","217673872","0"
"2015-03-12","10143.00000","10342.5","9986.88","10098.41992","280274784","0"
"2015-03-13","9981.00000","10245.3","9931.24","10245.33008","252424048","0"
"2015-03-16","10343.00000","10746.7","10342.7","10746.70020","385061984","0"
"2015-03-17","10862.00000","11036.6","10814.7","10987.33008","438989856","0"
"2015-03-18","10987.00000","11288.2","10752.3","11275.33984","293111552","0"
"2015-03-19","11271.00000","11308.8","10858.5","11148.53027","350464192","0"
"2015-03-20","11257.00000","11407","11247.9","11385.37988","265186400","0"
"2015-03-25","11238.00000","11301.7","11056.1","11166.16992","184573584","0"
"2015-03-26","11179.00000","11179.3","10503.2","10530.16992","283550208","0"
"2015-03-27","10474.00000","10700.1","10391","10663.46973","206501264","0"
"2015-03-30","10675.00000","11013.1","10674.5","10955.73047","201144080","0"
"2015-03-31","10928.00000","11009.8","10737.6","10837.23047","334485248","0"
"2015-04-01","10960.00000","11137","10944.4","11071.67969","222746208","0"
"2015-04-06","11122.00000","11535.8","11121.7","11439.04004","281261184","0"
"2015-04-07","11476.00000","11496.5","11336.5","11410.05957","187339232","0"
"2015-04-08","11410.00000","11586.8","11254.3","11275.00977","221090992","0"
"2015-04-09","11443.00000","11509.5","11396","11509.50977","187915136","0"
"2015-04-10","11514.00000","11691","11509.5","11686.61035","254193600","0"
"2015-04-13","11698.00000","11955.6","11633.9","11678.46973","243384432","0"
"2015-04-14","11749.00000","11920.7","11722.1","11914.13965","241120256","0"
"2015-04-15","11911.00000","12142.9","11773","12129.12988","352477696","0"
"2015-04-16","12005.00000","12113.4","11844.4","12065.87012","311766208","0"
"2015-04-17","11977.00000","12052","11898","11920.08008","290958624","0"
"2015-04-20","11958.00000","12014.3","11648.8","11659.87012","240141408","0"
"2015-04-21","11663.00000","11663","11296.1","11296.13965","220636160","0"
"2015-04-22","11296.00000","11733.3","11296.1","11687.57031","253887136","0"
"2015-04-23","11717.00000","12221.6","11697.6","12205.28027","276458624","0"
"2015-04-24","12403.00000","12542.3","12393.5","12409.38965","280663872","0"
"2015-04-27","12443.00000","12484.2","12043","12052.70020","195137344","0"
"2015-04-28","12097.00000","12279.2","11904.7","12137.84961","241582064","0"
"2015-04-29","12147.00000","12184.6","12006.5","12184.55957","222530128","0"
"2015-04-30","12185.00000","12203.8","12012.6","12050.19043","151910784","0"
"2015-05-04","12056.00000","12349.8","12056","12347.16992","173730720","0"
"2015-05-05","12352.00000","12611.3","12349.1","12421.67969","232715104","0"
"2015-05-06","12497.00000","12557.3","12128.2","12135.28027","207987648","0"
"2015-05-07","11999.00000","12124.6","11891.9","12124.62012","125446600","0"
"2015-05-08","12126.00000","12234.2","12095.9","12205.08984","114854776","0"
"2015-05-11","12197.00000","12197.1","12063.3","12105.75977","85251096","0"
"2015-05-12","12106.00000","12286.7","12101.2","12237.66016","138052096","0"
"2015-05-13","12239.00000","12418","12180.2","12192.15039","135678448","0"
"2015-05-14","12197.00000","12364.9","12140.5","12344.71973","133616184","0"
"2015-05-15","12326.00000","12416.8","12241","12375.82031","125608000","0"
"2015-05-18","12380.00000","12477.9","12017.8","12097.37988","184283504","0"
"2015-05-19","12097.00000","12097.4","11653.3","11663.36035","162716368","0"
"2015-05-20","11663.00000","11843.8","11646.3","11728.16992","147055648","0"
"2015-05-21","11750.00000","11899.4","11690.1","11700.65039","104264312","0"
"2015-05-22","11698.00000","11698.4","11389","11459.53027","157152400","0"
"2015-05-26","11444.00000","11443.6","10809.3","10838.13965","174142320","0"
"2015-05-27","10830.00000","11017.7","10830","10924.83984","114476656","0"
"2015-05-28","10834.00000","11021.6","10827.2","10971.83008","113388152","0"
"2015-05-29","10968.00000","10984.3","10791.6","10800.86035","124811728","0"
"2015-06-01","10801.00000","10839.7","10635.1","10758.37012","94549656","0"
"2015-06-02","10939.48047","11485","10929.1","11484.65039","0","0"
"2015-06-03","11350.50977","11442.7","11179","11200.32031","0","0"
"2015-06-04","11281.45996","11384.6","11205.8","11245.92969","0","0"
"2015-06-05","11245.92969","11352.7","11092.9","11215.75977","0","0"
"2015-06-08","11277.29980","11311.9","11160.4","11200.75977","0","0"
"2015-06-09","11200.75977","11415","11200.8","11382.00977","0","0"
"2015-06-10","11389.30957","11588.4","11356.9","11364.76953","0","0"
"2015-06-11","11371.12988","11373.2","11254.6","11363.86035","0","0"
"2015-06-12","11363.86035","11382.8","11283","11364.04980","0","0"
"2015-06-15","11272.00000","11343","11199","11221.58008","105048296","0"
"2015-06-16","11222.48047","11461.5","11190.8","11343.79004","0","0"
"2015-06-17","11324.71973","11324.7","11066.1","11151.45996","0","0"
"2015-06-18","11216.17969","11284.4","11130.1","11263.73047","262797344","0"
"2015-06-19","11264.17969","11381","11221.7","11221.66992","188136832","0"
"2015-06-22","11243.55957","11600.5","11243.6","11582.65039","189722848","0"
"2015-06-23","11582.65039","11665","11461.4","11527.73047","144526832","0"
"2015-06-24","11595.83984","11638.8","11498.3","11553.40039","110047664","0"
"2015-06-25","11544.15039","11552.6","11404","11453.25977","140384448","0"
"2015-06-26","11466.94043","11684.4","11466.9","11684.41992","155912464","0"
"2015-06-29","11411.87012","11539.9","11296.2","11305.51953","181160384","0"
"2015-06-30","11307.79980","11668.8","11307.8","11656.80957","264234688","0"
"2015-07-01","11666.42969","11881.2","11610","11670.91016","151981184","0"
"2015-07-02","11670.28027","11837.8","11605.2","11809.20020","101298192","0"
"2015-07-03","11809.20020","11859.4","11754.6","11766.12012","72726520","0"
"2015-07-06","11604.03027","11832","11576.2","11789.21973","126441472","0"
"2015-07-07","11666.48047","11859.8","11348.7","11842.54980","162891104","0"
"2015-07-08","11797.23047","11797.2","11498.1","11511.29980","109121912","0"
"2015-07-10","11698.04004","11865.9","11690","11690.00977","111062784","0"
"2015-07-13","11697.66016","11949.1","11697.7","11949.13965","153855552","0"
"2015-07-14","11951.51953","12300.4","11949.8","12263.15039","195672688","0"
"2015-07-15","12270.25977","12421.4","12236.7","12301.86035","195417392","0"
"2015-07-16","12305.41992","12529.6","12305.4","12438.32031","247719984","0"
"2015-07-17","12358.00000","12421.7","12192.4","12377.74023","177639248","0"
"2015-07-20","12346.65039","12346.7","11956.7","11981.57031","156488544","0"
"2015-07-21","11984.96973","12178.4","11956.8","12146.86035","134000992","0"
"2015-07-22","12159.26953","12159.3","11645.6","11682.29980","165197504","0"
"2015-07-23","11687.48047","11693.6","11532.6","11625.23047","124671272","0"
"2015-07-24","11615.04004","11615","10865.7","10904.07031","173889952","0"
"2015-07-27","10811.38965","10811.4","10548.2","10588.05957","143347744","0"
"2015-07-28","10616.92969","10973.6","10615.5","10939.53027","190146752","0"
"2015-07-29","10957.20020","11313.7","10943.3","11313.70020","173388800","0"
"2015-07-30","11314.01953","11320.9","11077.6","11224.55957","132634080","0"
"2015-07-31","11226.71973","11274.2","11081.3","11101.01953","75592936","0"
"2015-08-03","11100.95020","11101","10886.6","10899.44043","97446224","0"
"2015-08-04","10986.79980","10986.8","10718.6","10808.50977","130149704","0"
"2015-08-05","10799.16016","10973.4","10739.8","10911.66016","150485392","0"
"2015-08-06","10906.87988","11311.2","10840.7","11259.07031","213732288","0"
"2015-08-07","11270.65039","11301.5","11128.7","11167.45020","200897440","0"
"2015-08-10","11178.66992","11862.8","11178","11830.19043","273667936","0"
"2015-08-11","11617.59961","11617.6","11464.8","11598.42969","166141872","0"
"2015-08-12","11501.09961","11667.7","11392.6","11635.79004","132945416","0"
"2015-08-13","11623.04004","11706","11524.9","11674.87988","119890392","0"
"2015-08-14","11676.36035","11676.4","11415.3","11452.99023","97511200","0"
"2015-08-18","11296.44043","11328","11176","11226.29980","124246832","0"
"2015-08-19","11205.58984","11205.6","10795.7","10954.21973","153374864","0"
"2015-08-20","10954.21973","10963.9","10792.1","10862.91992","110923184","0"
"2015-08-21","10842.55957","10842.6","10302.9","10495.44043","219692208","0"
"2015-08-24","10429.75977","10429.8","9766.08","9833.20020","231864160","0"
"2015-08-25","10146.63965","10272.3","9773.11","9777.73047","149373632","0"
"2015-08-26","9898.73047","10290.2","9898.31","10290.16992","140196336","0"
"2015-08-27","10550.57031","10922.8","10501.5","10922.84961","291143040","0"
"2015-08-28","10950.26953","11189.1","10896.8","10961.50000","177124464","0"
"2015-08-31","10961.50000","11101.2","10667.2","11032.87012","167836896","0"
"2015-09-01","11024.59961","11024.6","10697.4","10736.50977","149526960","0"
"2015-09-02","10746.69043","10831.8","10591.8","10800.17969","147815984","0"
"2015-09-03","10799.11035","11071.1","10799.1","10990.42969","150480912","0"
"2015-09-04","10982.16016","10982.2","10838.9","10928.62012","117630184","0"
"2015-09-07","10925.21973","10969.5","10851.7","10928.45996","43910876","0"
"2015-09-08","10997.83008","11218.7","10997.8","11177.36035","165834048","0"
"2015-09-09","11311.37012","11338","11087.8","11158.65039","177267952","0"
"2015-09-10","11151.71973","11151.7","10964.6","11069.48047","229360848","0"
"2015-09-11","11048.78027","11048.8","10876.3","10887.94043","142286480","0"
"2015-09-14","10872.82031","10872.8","10697.2","10701.36035","77240952","0"
"2015-09-15","10721.54980","10835.4","10631.5","10660.73047","112075120","0"
"2015-09-16","10671.12012","10944.1","10671.1","10701.95996","170848832","0"
"2015-09-17","10744.57031","11017.1","10717.3","10800.26953","120466504","0"
"2015-09-18","10800.26953","10800.3","10537.6","10555.28027","116145672","0"
"2015-09-21","10555.28027","10569.4","10237.3","10276.79980","137438192","0"
"2015-09-22","10274.29980","10274.3","9302.23","9654.08008","332660480","0"
"2015-09-23","9681.23047","9757","9327.7","9521.26953","218724016","0"
"2015-09-24","0.00000","9458.55","8659.59","9288.41016","491671648","0"
"2015-09-25","9293.37012","9810.77","9116.07","9799.30957","411908800","0"
"2015-09-28","9799.30957","9799.31","9345.77","9411.37012","163241760","0"
"2015-09-29","9600.95020","9741.35","9590.82","9659.57031","172619424","0"
"2015-09-30","9662.87988","9929.85","9662.88","9814.62012","184028592","0"
"2015-10-01","9819.74023","9928.96","9514.46","9600.96973","278636992","0"
"2015-10-02","9600.96973","10216","9559.43","10189.50000","265760304","0"
"2015-10-05","10382.71973","10539","10380.2","10524.50000","267518352","0"
"2015-10-06","10662.28027","10782.9","10575.8","10694.83984","253345712","0"
"2015-10-07","10713.96973","11211.5","10714","10919.37988","299219584","0"
"2015-10-08","10922.86035","11301.2","10778","11278.26953","194341152","0"
"2015-10-09","11278.26953","11394","11157.6","11166.37012","180099632","0"
"2015-10-13","10996.23047","11165.3","10749.2","10762.45996","197410752","0"
"2015-10-14","10737.08984","10891.2","10717.3","10873.26953","193250672","0"
"2015-10-15","0.00000","11112.5","10771.3","11108.86035","229431744","0"
"2015-10-16","10982.99023","11225.8","10870","11177.04980","198424304","0"
"2015-10-19","11014.92969","11119.3","11000","11067.86035","141589344","0"
"2015-10-20","11097.86035","11202.6","11056.3","11068.54004","213351488","0"
"2015-10-21","11068.54004","11068.5","10820","10824.45996","164998912","0"
"2015-10-22","10976.07031","11132.1","10976.1","11132.07031","188110064","0"
"2015-10-23","11159.32031","11401.2","11135.1","11329.28027","260993520","0"
"2015-10-26","11403.79004","12069","11403.8","11828.17969","555209344","0"
"2015-10-27","11726.80957","11726.8","11384","11693.80957","315613184","0"
"2015-10-28","11697.29004","12531.5","11697.3","12333.07031","603441088","0"
"2015-10-29","0.00000","12718.9","12190.3","12206.05957","413460640","0"
"2015-10-30","12159.16992","12558.9","12121.7","12461.25000","311946240","0"
"2015-11-02","12530.99023","12698.1","12358.6","12511.28027","331820384","0"
"2015-11-03","12520.61035","12854.3","12450.4","12813.34961","347145056","0"
"2015-11-04","12896.51953","13025.3","12703.5","12799.09961","261482048","0"
"2015-11-05","12799.09961","12909.7","12719.2","12899.45996","292795904","0"
"2015-11-09","12921.55957","13088.1","12821.4","12871.21973","246410832","0"
"2015-11-10","12904.48047","13057.7","12677.7","13053.58008","251879904","0"
"2015-11-11","13093.48047","13178","13021.9","13159.66992","409292992","0"
"2015-11-12","13152.71973","13410.2","12990.6","13181.88965","423096192","0"
"2015-11-13","13267.04980","13376.6","13060.9","13182.71973","309466816","0"
"2015-11-16","13269.45020","13753.9","13241.9","13749.15039","370751648","0"
"2015-11-17","13679.37012","13964.1","13679.4","13746.00977","415370624","0"
"2015-11-18","13756.42969","13906.8","13665","13773.88965","426928096","0"
"2015-11-19","13779.87012","13955.8","13532.1","13776.67969","329685504","0"
"2015-11-20","13900.09961","14299.4","13865.5","14173.87012","605107008","0"
"2015-11-23","14236.82031","14597.2","13265.8","13448.66992","545589120","0"
"2015-11-24","13463.12012","13555","13191.1","13393.58008","310331712","0"
"2015-11-25","13393.58008","13393.6","12773.1","12849.58008","274786592","0"
"2015-11-26","12831.04980","13242","12831","13165.40039","175779904","0"
"2015-11-30","13116.78027","13153.9","12885.2","12972.13965","263341840","0"
"2015-12-01","12974.57031","13098.8","12809.2","12826.12988","214043680","0"
"2015-12-02","12860.40039","12864.7","12665.5","12706.04004","164007104","0"
"2015-12-03","12680.41016","13096.9","12680.4","12919.55957","250354144","0"
"2015-12-09","13024.42969","13523.2","12957.3","13302.88965","297372192","0"
"2015-12-10","13372.73047","13445.6","13043.4","13106.53027","205534640","0"
"2015-12-11","13121.79980","13121.8","12721.1","12779.23047","175102464","0"
"2015-12-14","12806.04980","12806","12279.4","12337.32031","190422704","0"
"2015-12-15","12390.12012","12464.5","12285.9","12307.12988","182313296","0"
"2015-12-16","12290.58008","12290.6","11851.1","12036.12988","156008880","0"
"2015-12-17","12237.57031","12397.8","11875.6","11938.33008","196230112","0"
"2015-12-18","11941.82031","11960.7","11188","11404.55957","303438336","0"
"2015-12-21","11404.19043","11564.4","10906.6","11112.84961","203098624","0"
"2015-12-22","11085.95020","11473.8","11086","11439.48047","189643712","0"
"2015-12-23","11621.45996","12075.5","11621.5","12040.84961","201355680","0"
"2015-12-28","12043.91016","12043.9","11621.6","11713.78027","133906112","0"
"2015-12-29","11820.00977","11923.3","11698.4","11698.42969","117822208","0"
"2015-12-30","11734.00000","11734","11496.8","11675.17969","145631008","0"
"2016-01-04","11689.44043","11689.4","11319.9","11517.62012","148105344","0"
"2016-01-05","11563.17969","11591","11450.7","11527.21973","122339208","0"
"2016-01-06","11396.62012","11464.5","11262.9","11423.33008","124345224","0"
"2016-01-07","11220.41016","11432.4","11087.8","11390.37012","132843888","0"
"2016-01-08","11399.45020","11529.2","11242.2","11305.51953","165916368","0"
"2016-01-11","11301.70020","11393","10942.5","10955.95020","197456560","0"
"2016-01-12","11009.42969","11112.2","10597.4","10656.58984","276003680","0"
"2016-01-13","10665.33984","10920.1","10232.2","10305.91992","235537168","0"
"2016-01-14","10301.80957","10666.3","10217.2","10666.32031","128903888","0"
"2016-01-15","10666.32031","10666.3","9989.37","10020.37012","147518576","0"
"2016-01-18","10055.96973","10063.1","9665.05","9757.12012","88755208","0"
"2016-01-19","9934.79980","10065.6","9792.67","9801.26953","135000064","0"
"2016-01-20","9797.57031","9797.57","9199.81","9401.05957","181858336","0"
"2016-01-21","9478.42969","9819.61","9477.25","9819.61035","151277296","0"
"2016-01-22","9846.83984","10457.1","9846.84","10329.90039","204536144","0"
"2016-01-25","0.00000","10396.4","10213.9","10396.38965","109902688","0"
"2016-01-26","10351.26953","10571.7","10279.5","10493.32031","319847616","0"
"2016-01-27","10562.45996","10867.1","10562.5","10786.58008","191637440","0"
"2016-01-28","10788.20020","11195.3","10788.2","10883.49023","259743856","0"
"2016-01-29","11053.70020","11306","10966.7","11306.01953","175471744","0"
"2016-02-01","11298.73047","11298.7","11122.7","11251.84961","216962400","0"
"2016-02-02","11118.40039","11118.4","10950","11074.83008","316912768","0"
"2016-02-03","11074.83008","11243.2","10913.8","11121.40039","475228032","0"
"2016-02-04","11101.25000","11515.8","11101.2","11421.99023","325221504","0"
"2016-02-05","11435.00977","11529.7","11400.3","11400.33984","191011696","0"
"2016-02-10","11398.80957","11398.8","11019.5","11346.75977","182145952","0"
"2016-02-11","11340.70996","11340.7","10855.6","11010.88965","228548448","0"
"2016-02-12","11010.50977","11355.1","11010.5","11276.38965","232177536","0"
"2016-02-15","11411.94043","11555.8","11411.9","11454.46973","108199296","0"
"2016-02-16","11535.71973","11584.3","11358.6","11553.66016","226276496","0"
"2016-02-17","11553.66016","12099","11553.7","12058.95020","467693632","0"
"2016-02-18","12196.86035","12305","11960.9","11991.07031","281334944","0"
"2016-02-19","11991.07031","11991.1","11757.5","11826.04980","215519184","0"
"2016-02-22","11827.95996","12527.4","11828","12525.49023","346375680","0"
"2016-02-23","12555.79980","12608.7","12405.5","12533.25000","269885056","0"
"2016-02-24","12533.86035","12671.1","12088.4","12627.12988","385461952","0"
"2016-02-25","12681.62988","12946.7","12680.4","12935.94043","317304960","0"
"2016-02-26","13086.80957","13281.8","12925","12929.23047","355290112","0"
"2016-02-29","13037.34961","13340.5","13037.3","13115.95020","276899328","0"
"2016-03-01","13243.99023","13360.8","13026.4","13222.63965","295808192","0"
"2016-03-02","13155.00977","13262.6","12797","13221.04004","334150336","0"
"2016-03-03","13335.66992","13447.5","13230.9","13327.87012","414949056","0"
"2016-03-04","13327.25977","13611","13213.8","13269.26953","492487360","0"
"2016-03-07","13261.65039","13428.2","13211.2","13235.95996","275435520","0"
"2016-03-08","13237.09961","13424","13087.2","13405.17969","241008272","0"
"2016-03-09","13502.80957","13577.7","13262.9","13269.28027","228314576","0"
"2016-03-10","13331.34961","13495.3","13081.3","13172.63965","278290496","0"
"2016-03-11","13172.63965","13312.7","13004.4","13051.54004","266223584","0"
"2016-03-14","12828.98047","12891.7","12531.7","12545.80957","222473376","0"
"2016-03-15","12308.88965","12343.7","12027.9","12076.37012","269446496","0"
"2016-03-16","12076.37012","12541.6","12076.4","12541.58008","188388960","0"
"2016-03-17","12757.70020","13057.8","12757.7","12972.54004","338437120","0"
"2016-03-18","12987.04980","13036","12880.7","12906.42969","154377040","0"
"2016-03-21","12912.50977","12997","12708.9","12937.96973","206068352","0"
"2016-03-22","12782.70996","12953.1","12723.7","12926.33008","147727632","0"
"2016-03-23","12926.33008","12926.3","12472.8","12499.16992","161067360","0"
"2016-03-28","12583.09961","12904.7","12583.1","12875.62012","188228544","0"
"2016-03-29","12869.75000","13049.1","12738.7","12929.57031","231049696","0"
"2016-03-30","13151.59961","13220.5","12817.8","12872.90039","265944544","0"
"2016-03-31","12891.30957","13064.4","12891.3","12992.42969","264028688","0"
"2016-04-01","12992.42969","13179.8","12871.6","13179.83984","171140400","0"
"2016-04-04","13179.83984","13179.8","12750.7","12784.28027","159935408","0"
"2016-04-05","12784.28027","12784.3","12438.7","12472.91016","159169120","0"
"2016-04-06","12488.65039","12542.5","12166.8","12262.04004","183929712","0"
"2016-04-07","12262.04004","12262","11775.6","11864.15039","195101552","0"
"2016-04-08","11874.01953","12263.7","11866.1","12221.87012","177132160","0"
"2016-04-11","12234.69043","12495.5","12166.5","12184.45996","166700400","0"
"2016-04-12","12188.58984","12702.5","12188.6","12693.58008","271157568","0"
"2016-04-13","12690.91992","13298.2","12690.9","13298.19043","340039904","0"
"2016-04-14","13305.09961","13414.7","13108.8","13209.70996","230292848","0"
"2016-04-15","13207.15039","13414","13143.2","13237.87012","206691216","0"
"2016-04-18","13238.25000","13285.2","13092.3","13210.57031","198938304","0"
"2016-04-19","0.00000","13878.5","13225.8","13864.49023","365760480","0"
"2016-04-20","13864.49023","14064.6","13814.2","13874.86035","273172160","0"
"2016-04-21","13881.13965","14094.5","13854.9","13923.66016","186665056","0"
"2016-04-22","13902.91992","14187.2","13865.1","13915.48047","229521120","0"
"2016-04-25","13914.12988","13914.1","13365.3","13374.08008","187450464","0"
"2016-04-26","13374.08008","13646.5","13374.1","13621.80957","242423440","0"
"2016-04-27","13622.75977","13794.3","13545.9","13742.16016","231958464","0"
"2016-04-28","13753.79004","13792.5","13670.3","13739.30957","272690496","0"
"2016-04-29","13739.30957","13879.5","13669.2","13724.07031","177091824","0"
"2016-05-02","13727.76953","13741.8","13508.6","13549.00977","156238176","0"
"2016-05-03","13549.00977","13549","13090.9","13166.20020","208293440","0"
"2016-05-04","13166.20020","13385.6","13163.9","13220.12012","188073216","0"
"2016-05-05","13225.75977","13565.6","13133","13348.12988","246143088","0"
"2016-05-06","13362.91016","13501.3","13362.9","13453.91016","183508416","0"
"2016-05-09","13453.91016","13453.9","12973.7","13270.25977","217020224","0"
"2016-05-10","0.00000","13510.6","13269.3","13456.54004","217451264","0"
"2016-05-11","13464.42969","13626.5","13404.8","13536.91016","171693712","0"
"2016-05-12","13536.91016","13540.7","13307.8","13370.63965","271114400","0"
"2016-05-13","13365.57031","13375.8","13082.1","13121.55957","197473376","0"
"2016-05-16","13128.37988","13364.5","13128.4","13202.58008","150850208","0"
"2016-05-17","13202.58008","13252","12977.4","13028.42969","167383376","0"
"2016-05-18","13032.23047","13058.8","12804.1","12829.92969","188411424","0"
"2016-05-19","12815.15039","12817.7","12351","12626.29980","240987248","0"
"2016-05-20","12627.58008","12804.8","12627.6","12656.28027","188675520","0"
"2016-05-23","12667.67969","12667.7","12453.6","12474.33984","190035088","0"
"2016-05-24","12478.73047","12631.9","12357","12381.50000","187888992","0"
"2016-05-26","12381.50000","12741.9","12381.5","12713.75000","188743072","0"
"2016-05-27","12732.91992","12799.8","12686.8","12727.45996","167159424","0"
"2016-05-30","12729.08008","12778.1","12694.7","12748.32031","107262288","0"
"2016-05-31","12770.38965","12893.9","12593.1","12681.74023","220700864","0"
"2016-06-01","12684.26953","12684.3","12520","12626.03027","257961008","0"
"2016-06-02","12627.65039","12730.9","12548.9","12717.90039","278405504","0"
"2016-06-03","12721.34961","12899.5","12712.2","12791.08008","236956016","0"
"2016-06-06","12791.08008","12891","12791.1","12852.29004","190192608","0"
"2016-06-07","12852.57031","13285.9","12852.6","13269.04980","270861952","0"
"2016-06-08","13256.13965","13658","13240.8","13624.88965","328920544","0"
"2016-06-09","13625.82031","13627.3","13457.2","13528.37012","210320608","0"
"2016-06-10","13528.37012","13528.4","13267","13324.42969","215314736","0"
"2016-06-13","13251.58008","13313.4","13140.7","13174.16992","157103424","0"
"2016-06-14","13183.29980","13192.4","12933.9","13038.32031","205789088","0"
"2016-06-15","13040.25000","13227.1","13040.2","13116.16016","163831760","0"
"2016-06-16","13119.61035","13119.6","12863.3","13073.37988","235859488","0"
"2016-06-21","13076.79004","13681.9","13076.8","13681.29004","498153024","0"
"2016-06-22","13686.96973","13954.8","13687","13742.29004","316238688","0"
"2016-06-23","13931.09961","14242.8","13931.1","14242.84961","424336032","0"
"2016-06-24","14227.62988","14227.6","13556","13924.54004","703735808","0"
"2016-06-27","13921.99023","13922","13586","13773.94043","366353984","0"
"2016-06-28","14034.42969","14178","14003.3","14141.51953","319020640","0"
"2016-06-29","14141.51953","14636.9","14141.5","14608.29004","382044416","0"
"2016-06-30","14642.91992","14715.9","14557.5","14683.49023","319512384","0"
"2016-07-01","14693.21973","15123.7","14693.2","15111.69043","392659424","0"
"2016-07-04","15173.50000","15347.9","15173.5","15229.30957","231998272","0"
"2016-07-05","15229.34961","15229.3","14748.8","14806.78027","396158464","0"
"2016-07-06","14745.71973","14745.7","14478.5","14691.12012","296185504","0"
"2016-07-07","14935.69043","14998.7","14689.6","14689.61035","281513120","0"
"2016-07-11","14691.51953","15067.4","14691.5","14977.29980","379061184","0"
"2016-07-12","14977.29980","15259.1","14977.3","15100.58008","376396224","0"
"2016-07-13","15051.44043","15160.8","14983.1","15145.15039","281574336","0"
"2016-07-14","15157.23047","15475.9","15157.2","15469.65039","373468992","0"
"2016-07-15","15514.78027","15643.3","15376.7","15643.25977","410354240","0"
"2016-07-18","15615.40039","15999.1","15609.5","15999.09961","446900576","0"
"2016-07-19","16079.36035","16143.2","15661.1","15832.54980","653469952","0"
"2016-07-20","15845.30957","15931.8","15681.2","15931.79004","369132384","0"
"2016-07-21","15963.84961","16046.1","15729","15778.50977","359925536","0"
"2016-07-22","15781.71973","15846.5","15651.6","15846.54004","236047680","0"
"2016-07-25","15886.91016","15886.9","15623.9","15712.61035","214926416","0"
"2016-07-26","15786.30957","15860.2","15713.3","15757.70020","328105760","0"
"2016-07-27","15757.70020","15830.8","15513","15698.69043","231489312","0"
"2016-07-28","15698.69043","15698.7","15410","15455.13965","212683680","0"
"2016-07-29","15458.08984","15822.2","15455.1","15803.50000","337755808","0"
"2016-08-01","15639.25977","15672.9","15410.3","15442.46973","227130464","0"
